gene,counts
SLC9A9-AS1,0.0
AC131210.1,0.0
LINC00942,0.0
AC018450.2,0.0
AC004672.1,0.0
RAX2,0.0
AC005954.1,0.0
AC004765.1,0.0
AC004637.1,0.0
AC011498.2,0.0
AC011498.3,0.0
AC022215.2,0.0
AC108727.2,0.0
TEX52,0.0
AC121333.1,0.0
TRIM42,0.0
CLSTN2-AS1,0.0
AC010181.2,0.0
AC010181.1,0.0
AC016933.1,0.0
AC110716.1,0.0
AC110716.2,0.0
AL354950.3,0.0
AL157832.1,0.0
AC104521.1,0.0
AL157832.2,0.0
AL355531.1,0.0
DPP9-AS1,0.0
AL359508.1,0.0
RBP2,0.0
AC024933.2,0.0
PISRT1,0.0
BPESC1,0.0
PRR23C,0.0
PRR23B,0.0
AL391869.1,0.0
AL355537.2,0.0
LINC01391,0.0
AL355537.1,0.0
AC011498.1,0.0
AC011498.6,0.0
LINC02000,0.0
AC080128.2,0.0
BFSP2-AS1,0.0
AC096992.3,0.0
AC117382.2,0.0
LINC02667,0.0
A4GNT,0.0
AC016252.1,0.0
AL390763.1,0.0
AC007159.1,0.0
LINC01210,0.0
SOX14,0.0
IL20RB-AS1,0.0
AC005790.1,0.0
AC022517.1,0.0
LINC01163,0.0
CACNA1C-AS1,0.0
AC024592.1,0.0
CACNA1C-AS3,0.0
AC006207.1,0.0
AC005908.2,0.0
AL158166.1,0.0
ACPP,0.0
FUT5,0.0
AC024592.2,0.0
FOXI2,0.0
NPS,0.0
AL359094.2,0.0
CATSPERD,0.0
AL359094.1,0.0
AL589787.1,0.0
LINC02004,0.0
H1FOO,0.0
LINC02827,0.0
AC116424.1,0.0
AC055733.2,0.0
TSPAN9-IT1,0.0
AL731577.1,0.0
COL6A5,0.0
BX469938.1,0.0
AC068058.1,0.0
AC083906.3,0.0
AC011491.3,0.0
ACER1,0.0
AC011471.2,0.0
FANK1-AS1,0.0
AC011444.3,0.0
AC011444.2,0.0
MBD3L2B,0.0
AC025278.1,0.0
ADGRE1,0.0
EDRF1-AS1,0.0
AC008760.1,0.0
AC108673.2,0.0
AC112484.5,0.0
AC112484.1,0.0
LINC01565,0.0
TEX36,0.0
TNFSF14,0.0
CD70,0.0
FGF6,0.0
AC009987.1,0.0
AL357127.1,0.0
AL357127.2,0.0
PRR20G,0.0
AC133681.1,0.0
C3orf56,0.0
AC024558.2,0.0
C3orf22,0.0
AL160290.1,0.0
DNAJB8-AS1,0.0
DNAJB8,0.0
AL449214.1,0.0
RUVBL1-AS1,0.0
AC117480.1,0.0
AC084035.1,0.0
MBD3L3,0.0
MBD3L2,0.0
MBD3L4,0.0
MBD3L5,0.0
AC117488.1,0.0
MUC13,0.0
ITGB5-AS1,0.0
AC022336.2,0.0
CCDC37-DT,0.0
AC063919.2,0.0
HMX2,0.0
AC117422.1,0.0
FAM24A,0.0
AC008763.1,0.0
PCP2,0.0
AC005906.3,0.0
AC006063.3,0.0
AC119396.1,0.0
LINC02034,0.0
AC016968.1,0.0
AC126182.3,0.0
PARP15,0.0
KCNA6,0.0
GAU1,0.0
ILDR1,0.0
ROPN1,0.0
AC005832.1,0.0
C10orf120,0.0
AL603764.2,0.0
LRRC8E,0.0
AC010336.3,0.0
ARMS2,0.0
AC063960.1,0.0
PLEKHG6,0.0
MCEMP1,0.0
AC007848.1,0.0
ACTL9,0.0
LINC01862,0.0
AC130469.1,0.0
AC092316.1,0.0
AC006206.1,0.0
AC063952.4,0.0
AC006206.2,0.0
AC069444.1,0.0
AC023494.1,0.0
AC073352.2,0.0
CD80,0.0
AC022146.2,0.0
CCL25,0.0
AC079841.2,0.0
AC072026.3,0.0
LINC02443,0.0
OR7G2,0.0
OR1M1,0.0
MUC16,0.0
AL731557.1,0.0
MBD3L1,0.0
AL583824.1,0.0
ARHGAP31-AS1,0.0
B4GALT4-AS1,0.0
GRK5-IT1,0.0
TEX55,0.0
AC025947.1,0.0
AC068633.2,0.0
AC009988.1,0.0
AC092691.3,0.0
AC008734.1,0.0
OR2Z1,0.0
LINC00903,0.0
LSAMP-AS1,0.0
AC092468.1,0.0
LINC01153,0.0
AC010998.1,0.0
ZBTB20-AS3,0.0
ZBTB20-AS2,0.0
ZBTB20-AS5,0.0
ZBTB20-AS1,0.0
AC010998.2,0.0
AC011451.1,0.0
OR7E24,0.0
OR7D4,0.0
AL391425.1,0.0
OR7G3,0.0
OR7G1,0.0
AC093010.3,0.0
AC006064.1,0.0
PNLIPRP1,0.0
AC093010.2,0.0
DRD3,0.0
PNLIP,0.0
PNLIPRP3,0.0
AC108693.2,0.0
AC008752.1,0.0
AC008759.2,0.0
CCDC172,0.0
AC008567.2,0.0
ZNF560,0.0
AC125494.1,0.0
LINC00901,0.0
TUSC7,0.0
AC022395.1,0.0
AL513324.1,0.0
SLC9C1,0.0
AC005871.2,0.0
AC018653.1,0.0
AC018653.4,0.0
SIDT1-AS1,0.0
CFAP44-AS1,0.0
PLEKHS1,0.0
AL133482.1,0.0
AC078785.2,0.0
AL158212.1,0.0
AC020931.1,0.0
RDH8,0.0
AC008742.1,0.0
AL158212.5,0.0
ZBED2,0.0
AC092916.1,0.0
U47924.1,0.0
AC117430.1,0.0
AC078980.1,0.0
MIR200CHG,0.0
DPPA4,0.0
DPPA2,0.0
AC063923.2,0.0
AC011461.1,0.0
ICAM4,0.0
AL592546.3,0.0
AC011511.3,0.0
AC011511.2,0.0
CD200R1L-AS1,0.0
LINC02042,0.0
CCDC54,0.0
KCNK18,0.0
AC131237.1,0.0
AC063938.1,0.0
ZPLD1,0.0
AC106712.1,0.0
LINC02085,0.0
C3orf85,0.0
MORC1-AS1,0.0
MIR3663HG,0.0
TRAT1,0.0
RETNLB,0.0
TECTB,0.0
AL136119.1,0.0
AC117509.1,0.0
PLCXD2-AS1,0.0
AC021035.1,0.0
AC008543.3,0.0
AL136368.1,0.0
CLEC4C,0.0
AC107029.2,0.0
AC107029.1,0.0
AC078828.1,0.0
DPPA3,0.0
AC091212.1,0.0
GDF3,0.0
APOBEC1,0.0
AC011442.1,0.0
AC020651.2,0.0
AC020651.1,0.0
ACSM4,0.0
ADGRG7,0.0
GABRR3,0.0
CLEC6A,0.0
AC110491.2,0.0
AL161646.1,0.0
AC106719.1,0.0
LINC00879,0.0
GPR15,0.0
AC021660.2,0.0
OR5K2,0.0
OR5K1,0.0
OR5K3,0.0
OR5K4,0.0
OR5H2,0.0
OR5H6,0.0
AC117473.1,0.0
OR5H15,0.0
LINC02025,0.0
LINC02620,0.0
AC092825.1,0.0
AL162742.1,0.0
LINC02661,0.0
AC129807.1,0.0
AC017015.2,0.0
ZNF878,0.0
AL353740.1,0.0
AC008543.4,0.0
AC008543.5,0.0
AL133395.1,0.0
POU1F1,0.0
OR5H1,0.0
AC117460.1,0.0
OR5AC2,0.0
AC133040.1,0.0
THSD8,0.0
AC018761.3,0.0
LINC02624,0.0
AC018761.1,0.0
AC018761.4,0.0
GNG14,0.0
AC010422.7,0.0
AL589166.1,0.0
AC010422.4,0.0
AC008758.2,0.0
SORCS3-AS1,0.0
AC108733.1,0.0
ZNF705A,0.0
CADM2-AS2,0.0
AC132660.2,0.0
RPEL1,0.0
LINC02005,0.0
AL121929.1,0.0
A2ML1-AS1,0.0
AC092490.2,0.0
AC134508.1,0.0
AC107302.2,0.0
AC099542.1,0.0
AC099542.2,0.0
AC092746.1,0.0
CLEC4D,0.0
KLRF2,0.0
AC091814.1,0.0
AC108752.1,0.0
AC117462.1,0.0
CLECL1,0.0
AC134508.2,0.0
AC112219.1,0.0
LINC02390,0.0
AC105265.4,0.0
AC105265.3,0.0
AC096970.1,0.0
AC010186.1,0.0
AC097634.2,0.0
FOXP1-AS1,0.0
FARSA-AS1,0.0
AC009533.4,0.0
AC009533.3,0.0
LINC00612,0.0
AC006581.1,0.0
FRG2C,0.0
AC117481.1,0.0
AC098969.1,0.0
LBX1,0.0
MAGI1-AS1,0.0
LINC01514,0.0
TLX1,0.0
AC104633.2,0.0
AC104633.1,0.0
MDFIC2,0.0
AC104445.1,0.0
AC099328.2,0.0
TLX1NB,0.0
AC011446.2,0.0
AC011446.3,0.0
AC010789.1,0.0
AC005546.1,0.0
AC007787.1,0.0
C19orf67,0.0
PRICKLE2-DT,0.0
PRICKLE2-AS3,0.0
PRICKLE2-AS2,0.0
PRICKLE2-AS1,0.0
LINC00994,0.0
AC010789.2,0.0
AL133387.2,0.0
CLEC1B,0.0
AC022098.2,0.0
RLN3,0.0
CLEC12A,0.0
AC020916.2,0.0
CLEC12A-AS1,0.0
AC114401.1,0.0
AC020655.1,0.0
ADGRE3,0.0
CLEC2A,0.0
THOC7-AS1,0.0
C3orf49,0.0
SNTN,0.0
SYNPR-AS1,0.0
NKX2-3,0.0
AL513542.1,0.0
AC008569.1,0.0
LINC01842,0.0
LINC01841,0.0
AC011509.1,0.0
AC011509.2,0.0
LINC01475,0.0
WNT8B,0.0
AC022098.3,0.0
AL139819.1,0.0
DNASE1L3,0.0
AC137936.1,0.0
FLNB-AS1,0.0
AL138921.1,0.0
AL138921.2,0.0
AC126121.2,0.0
AC138057.1,0.0
CPN1,0.0
LINC02598,0.0
AC119424.1,0.0
LINC02617,0.0
AC115676.1,0.0
OR7C2,0.0
OR7A10,0.0
AC024224.2,0.0
TAS2R46,0.0
AC093072.1,0.0
CYP4F22,0.0
PGLYRP2,0.0
AC093928.1,0.0
ASB14,0.0
AC097358.2,0.0
SPATA12,0.0
ARHGEF3-AS1,0.0
AC025572.1,0.0
AC121764.1,0.0
WNT5A-AS1,0.0
AC005776.2,0.0
AC004257.1,0.0
CASP14,0.0
CCDC105,0.0
CIB3,0.0
AL139241.1,0.0
PRH2,0.0
AC008894.1,0.0
LINC01855,0.0
LINC00905,0.0
LINC00661,0.0
OR10H4,0.0
TAS2R10,0.0
UCA1,0.0
TAS2R9,0.0
TAS2R8,0.0
TAS2R7,0.0
AC004597.1,0.0
OR10H3,0.0
OR10H2,0.0
GLYCTK-AS1,0.0
LINC02366,0.0
AC097015.1,0.0
ITIH4-AS1,0.0
ITIH1,0.0
AC121764.3,0.0
AC121764.2,0.0
LINC02030,0.0
LINC02017,0.0
AC092059.1,0.0
LINC02446,0.0
CACNA2D3-AS1,0.0
ESRG,0.0
KLRC1,0.0
AC020911.3,0.0
DNTT,0.0
IQCF1,0.0
IQCF5,0.0
IQCF5-AS1,0.0
IQCF2,0.0
IQCF6,0.0
AC099050.1,0.0
AC006252.1,0.0
AL136181.1,0.0
AC097637.3,0.0
AC115284.3,0.0
AC008764.2,0.0
AL355490.2,0.0
AC008764.5,0.0
AC008764.3,0.0
SLIT1-AS1,0.0
AC020917.2,0.0
PRB1,0.0
PRB4,0.0
PRB3,0.0
AC244131.2,0.0
RBM5-AS1,0.0
AC096920.1,0.0
ZMYND10-AS1,0.0
AC020913.2,0.0
AC020913.3,0.0
AC020913.1,0.0
TAS2R42,0.0
AC020908.1,0.0
AC020908.2,0.0
F2RL3,0.0
AC008737.1,0.0
AC008737.3,0.0
AC134349.1,0.0
TAS2R43,0.0
AL161652.1,0.0
AL389885.1,0.0
TMEM89,0.0
PLCE1-AS2,0.0
TREX1,0.0
AL358154.1,0.0
AC010463.2,0.0
CEP55,0.0
AL358613.2,0.0
RHOA-IT1,0.0
AC008115.2,0.0
C3orf84,0.0
AC105935.1,0.0
AC105935.2,0.0
AC007450.1,0.0
ACSM6,0.0
CCR5AS,0.0
CYP2C9,0.0
CCR3,0.0
XCR1,0.0
CXCR6,0.0
AC008761.2,0.0
AC010618.2,0.0
AL138759.1,0.0
AL365434.1,0.0
AC010319.4,0.0
PRSS45P,0.0
AC104304.3,0.0
AL390862.1,0.0
AL391704.2,0.0
AC006055.1,0.0
AC092042.4,0.0
AC092042.1,0.0
KRBOX1-AS1,0.0
ZNF197-AS1,0.0
LINC01988,0.0
AC099782.2,0.0
LARS2-AS1,0.0
AC098649.1,0.0
TGM4,0.0
AL391704.1,0.0
LINC02653,0.0
AC008761.1,0.0
FAM240A,0.0
LRRC2-AS1,0.0
RTP3,0.0
VIPR1-AS1,0.0
AC009743.1,0.0
AC099541.1,0.0
AL139340.1,0.0
AC099560.1,0.0
AC122683.1,0.0
CYP8B1,0.0
LINC01375,0.0
AC099329.1,0.0
LINC01559,0.0
AC007688.3,0.0
HHATL-AS1,0.0
KLHL40,0.0
AC005387.1,0.0
AC010335.1,0.0
AC008397.1,0.0
GPRC5D,0.0
AC008115.1,0.0
AC092053.6,0.0
AL358613.1,0.0
ART4,0.0
AL157400.1,0.0
AC116038.1,0.0
AL157400.2,0.0
AC005197.1,0.0
GDF1,0.0
SLC16A12-AS1,0.0
AC005253.2,0.0
SMCO3,0.0
AC005387.2,0.0
AC010168.1,0.0
CCR8,0.0
AC008114.1,0.0
AC096921.2,0.0
AC116035.1,0.0
LINC01985,0.0
AC092112.1,0.0
AC007535.1,0.0
AL731553.1,0.0
LINC00502,0.0
AC087242.1,0.0
CNOT10-AS1,0.0
PLCZ1,0.0
AC048352.1,0.0
ARPP21-AS1,0.0
AC007483.1,0.0
AC018359.1,0.0
AC007529.1,0.0
AC007552.2,0.0
LINC00691,0.0
AC007528.1,0.0
RBMS3-AS1,0.0
AC073651.1,0.0
RERG-AS1,0.0
LINC01981,0.0
LINC01980,0.0
RERG-IT1,0.0
LINC02084,0.0
AC099535.2,0.0
AC011477.9,0.0
AC011477.8,0.0
AC007655.1,0.0
AC092067.1,0.0
OSBPL10-AS1,0.0
AC008739.1,0.0
UBE2E2-AS1,0.0
ZNF385D-AS2,0.0
ZNF385D-AS1,0.0
AC099753.1,0.0
AC129102.1,0.0
LINC02468,0.0
LINC02398,0.0
PP2D1,0.0
AL157394.1,0.0
AC010329.1,0.0
AC010636.1,0.0
AC008554.1,0.0
AC011477.3,0.0
LINC00692,0.0
AC092422.1,0.0
LIPM,0.0
AC003973.1,0.0
AC132807.2,0.0
AC132807.1,0.0
AC104451.2,0.0
AC090644.1,0.0
PLCL2-AS1,0.0
AC091493.1,0.0
DAZL,0.0
AC010139.1,0.0
LINC00690,0.0
LIPN,0.0
LIPK,0.0
AC123912.2,0.0
LIPF,0.0
AC063965.2,0.0
CAPZA3,0.0
FAM25A,0.0
AL136982.2,0.0
AC087591.1,0.0
AC090957.1,0.0
C3orf20,0.0
AC090948.2,0.0
AC090953.2,0.0
AC027129.1,0.0
AL136982.7,0.0
AL844892.1,0.0
AC022028.2,0.0
AC011467.7,0.0
AC011516.1,0.0
ZNF729,0.0
AC073539.3,0.0
AC011503.4,0.0
AC139769.2,0.0
HDAC11-AS1,0.0
AL138767.3,0.0
AC090952.1,0.0
AC090952.2,0.0
LINC01267,0.0
AC093496.1,0.0
AL138767.2,0.0
FAM245A,0.0
AC010300.1,0.0
AC074135.1,0.0
AC074135.2,0.0
LINC01858,0.0
LINC01859,0.0
AC022145.1,0.0
AC011524.1,0.0
AC008991.1,0.0
AC007795.1,0.0
NUTM2A,0.0
AC079466.2,0.0
AL136982.3,0.0
AC005394.1,0.0
AC005381.1,0.0
AC005307.1,0.0
AC093074.1,0.0
AC005580.1,0.0
AC020905.1,0.0
AC010511.1,0.0
AC006504.2,0.0
ERVK-28,0.0
AC011503.1,0.0
AC011474.3,0.0
IAPP,0.0
FANCD2OS,0.0
SLCO1B1,0.0
SLCO1B7,0.0
AC022001.2,0.0
AC083855.2,0.0
SLCO1B3,0.0
SLC6A1-AS1,0.0
AC027128.1,0.0
AC018495.1,0.0
LINC00606,0.0
CERNA2,0.0
AC023796.2,0.0
AC011505.1,0.0
AC011524.2,0.0
AC011478.1,0.0
LINC00477,0.0
AC008507.5,0.0
AC008507.4,0.0
AC026191.1,0.0
SOX5-AS1,0.0
SRGAP3-AS3,0.0
SRGAP3-AS2,0.0
AC037193.1,0.0
SRGAP3-AS1,0.0
AC087260.1,0.0
AC087235.1,0.0
AC008507.2,0.0
AC084819.1,0.0
AC087241.2,0.0
AC011474.2,0.0
AC008474.1,0.0
AC074139.1,0.0
AC011518.1,0.0
LINC01782,0.0
LINC01533,0.0
LINC01837,0.0
AC011525.2,0.0
LINC02841,0.0
AC008794.1,0.0
AC008992.1,0.0
AC087318.1,0.0
AC008250.2,0.0
AC008250.1,0.0
AC020897.1,0.0
AC010185.1,0.0
AC011507.1,0.0
AC008738.1,0.0
AC010197.1,0.0
AC019209.3,0.0
AC022367.1,0.0
AC023483.1,0.0
AC034195.1,0.0
LMNTD1,0.0
AC018832.1,0.0
AC026310.2,0.0
GRM7-AS2,0.0
GRID1-AS1,0.0
LINC01520,0.0
AC026167.1,0.0
AC025428.1,0.0
AC026202.1,0.0
AC008736.2,0.0
AC016587.1,0.0
AC010485.1,0.0
AC008738.5,0.0
LINC02647,0.0
CNTN4-AS1,0.0
AL358787.1,0.0
CNTN4-AS2,0.0
AC018814.1,0.0
LINC01519,0.0
LRIT1,0.0
AC087428.1,0.0
CHL1-AS1,0.0
AC066595.2,0.0
LRIT2,0.0
AC008738.6,0.0
AC008738.7,0.0
AC008555.4,0.0
C10orf99,0.0
AC008555.1,0.0
LINC01801,0.0
AL359195.1,0.0
NUTM2E,0.0
AC066595.1,0.0
LINC01986,0.0
AL132656.3,0.0
AC093642.1,0.0
LINC01237,0.0
PDCD1,0.0
AC131097.3,0.0
AL390786.1,0.0
LINC02650,0.0
NRG3-AS1,0.0
LINC02655,0.0
AC021028.1,0.0
CROCC2,0.0
MAB21L4,0.0
AGXT,0.0
GAL3ST2,0.0
AC114730.2,0.0
AC114730.1,0.0
AC114730.3,0.0
DYDC1,0.0
AC019209.1,0.0
AC005104.3,0.0
AC005104.1,0.0
AC019209.2,0.0
LINC01838,0.0
AC087257.1,0.0
ARNTL2-AS1,0.0
AC092747.1,0.0
AC002128.2,0.0
AQP12A,0.0
AC011298.1,0.0
AQP12B,0.0
AC124862.1,0.0
AC124861.1,0.0
AC124861.2,0.0
AC124861.3,0.0
FAM187B,0.0
AC020907.4,0.0
AC024896.1,0.0
AC104841.1,0.0
AC005237.1,0.0
AC023051.1,0.0
OR6B2,0.0
AC093802.2,0.0
AC079612.2,0.0
AC079612.1,0.0
AC055720.2,0.0
AC024145.1,0.0
AC055720.1,0.0
AC022509.4,0.0
AC022081.1,0.0
LINC01940,0.0
FFAR2,0.0
AC002511.1,0.0
AC002511.2,0.0
LINC01531,0.0
AC009511.1,0.0
FFAR3,0.0
AC009511.2,0.0
AC113618.2,0.0
LINC01937,0.0
LINC01107,0.0
AC016999.1,0.0
AC012485.2,0.0
MANSC4,0.0
AC012485.1,0.0
ZBTB32,0.0
SFTPA1,0.0
UPK1A,0.0
AC002115.1,0.0
LINC01766,0.0
PMIS2,0.0
SBSN,0.0
OR6B3,0.0
OVOL3,0.0
AL356753.1,0.0
AF038458.3,0.0
AC016820.1,0.0
AL583852.1,0.0
AC012076.1,0.0
LINC02386,0.0
AC104667.2,0.0
PRLH,0.0
AC023511.1,0.0
AC112721.2,0.0
AC112721.1,0.0
PRODH2,0.0
AC002398.1,0.0
AC023511.3,0.0
AC145625.1,0.0
AC005538.1,0.0
AC009320.1,0.0
AC092295.1,0.0
AC092296.4,0.0
AC092296.1,0.0
AD001527.1,0.0
AC112715.1,0.0
AC107079.1,0.0
AC084030.1,0.0
IQCA1-AS1,0.0
AC093915.1,0.0
ASB18,0.0
AL731555.1,0.0
GBX2,0.0
AC064874.1,0.0
AL391421.1,0.0
UGT1A7,0.0
UGT1A9,0.0
UGT1A10,0.0
UGT1A8,0.0
KCNMA1-AS3,0.0
AL731575.1,0.0
AC114814.3,0.0
AC114814.1,0.0
AC010148.1,0.0
LINC01173,0.0
LINC01891,0.0
AC097713.1,0.0
AC097713.3,0.0
AC122134.1,0.0
AC006037.1,0.0
AC005538.3,0.0
NEU2,0.0
KCNMA1-AS2,0.0
AC024603.1,0.0
AC064852.1,0.0
AC013286.1,0.0
AC022540.1,0.0
AC022400.2,0.0
AC022400.1,0.0
HJURP,0.0
AL589863.2,0.0
AC010997.2,0.0
UGT1A3,0.0
UGT1A4,0.0
UGT1A5,0.0
AC114812.2,0.0
UGT1A6,0.0
AC012673.1,0.0
AC078776.1,0.0
AL512656.1,0.0
AC012507.1,0.0
ALPI,0.0
AC068134.2,0.0
ALPG,0.0
AC068134.1,0.0
ALPP,0.0
AC019130.1,0.0
TEX44,0.0
AC104634.2,0.0
AL731563.2,0.0
PLA2G12B,0.0
AC016590.2,0.0
AC012309.2,0.0
AC068774.1,0.0
AC005789.1,0.0
AC005625.1,0.0
C19orf33,0.0
DENND5B-AS1,0.0
AC010149.1,0.0
FBXO36-IT1,0.0
AC008273.1,0.0
LINC02387,0.0
AC011479.3,0.0
AC011465.1,0.0
AC024940.1,0.0
WDR87,0.0
AC017104.6,0.0
AC017104.3,0.0
AC024940.6,0.0
AC067969.2,0.0
SCYGR2,0.0
SCYGR1,0.0
TM4SF20,0.0
AC010735.1,0.0
AC062015.1,0.0
AC012070.1,0.0
DUPD1,0.0
AC009410.1,0.0
AC018511.1,0.0
SCYGR8,0.0
SCYGR7,0.0
SCYGR6,0.0
SCYGR5,0.0
AC018511.2,0.0
SCYGR3,0.0
AC011233.2,0.0
AC093083.1,0.0
LINC02651,0.0
AC008281.1,0.0
LINC01803,0.0
CCDC195,0.0
NEUROG3,0.0
AC013448.2,0.0
AC013448.1,0.0
AC013476.1,0.0
AC016821.1,0.0
AC104534.1,0.0
CDH23-AS1,0.0
LINC02622,0.0
AC008649.2,0.0
AC073176.1,0.0
IFNL3,0.0
SYCN,0.0
AC053503.4,0.0
AC073176.2,0.0
TBATA,0.0
LINC02832,0.0
AC009955.1,0.0
AC009955.3,0.0
AC087588.3,0.0
AC053503.1,0.0
NCCRP1,0.0
AC011443.1,0.0
AC048344.1,0.0
AC011455.1,0.0
CCDC140,0.0
AL513185.1,0.0
AC073370.1,0.0
AC011500.3,0.0
AL590502.1,0.0
AC067751.1,0.0
MYPN,0.0
AC009974.2,0.0
AC068946.3,0.0
AC022017.1,0.0
AC097468.4,0.0
AC087897.2,0.0
AC097468.1,0.0
LINC00608,0.0
AC097468.2,0.0
AC079460.2,0.0
IFNL1,0.0
IFNL2,0.0
AC010271.1,0.0
AC140847.1,0.0
AC087311.2,0.0
AL596223.1,0.0
LINC02400,0.0
LINC02621,0.0
ANK3-DT,0.0
CATIP-AS2,0.0
GPBAR1,0.0
CXCR1,0.0
AL592430.2,0.0
AC090531.1,0.0
LEUTX,0.0
CLC,0.0
LGALS14,0.0
AC107023.1,0.0
LINC02555,0.0
AC121334.3,0.0
AC098820.2,0.0
AC069155.1,0.0
AC012513.1,0.0
AL592466.1,0.0
AC007749.2,0.0
AC007749.1,0.0
AC007557.3,0.0
AL513321.2,0.0
AC007557.4,0.0
AC025030.2,0.0
TNP1,0.0
AC007557.2,0.0
AC007563.1,0.0
ADAMTS20,0.0
LINC02461,0.0
AC012668.1,0.0
AC012668.3,0.0
AC012668.2,0.0
AC012462.2,0.0
AC012462.1,0.0
AC012462.3,0.0
AC073284.1,0.0
AL592430.1,0.0
AC016396.2,0.0
CYP2A7,0.0
CYP2A6,0.0
AC008537.2,0.0
AC012038.1,0.0
AC073321.1,0.0
LINC01280,0.0
CEACAM5,0.0
CEACAM7,0.0
CEACAM4,0.0
AC243960.3,0.0
ERICH4,0.0
AC011462.2,0.0
AC011462.3,0.0
AC012038.2,0.0
AC011510.1,0.0
CYP2F1,0.0
CYP2A13,0.0
CYP2B6,0.0
LINC02451,0.0
LINC02402,0.0
AC122136.1,0.0
LINC01614,0.0
MYL1,0.0
AC006197.2,0.0
AC016743.1,0.0
AC109824.1,0.0
AL512366.1,0.0
VWC2L-IT1,0.0
AC068051.1,0.0
AL117341.1,0.0
AC069547.2,0.0
LINC01953,0.0
AC108066.1,0.0
LINC01878,0.0
AC016396.1,0.0
CEACAM3,0.0
AC243967.2,0.0
CEACAM6,0.0
CXCL17,0.0
AC011497.1,0.0
AL355314.2,0.0
AL355314.1,0.0
CRYGC,0.0
AC036101.1,0.0
LINC01857,0.0
LINC02672,0.0
AC073174.1,0.0
MBL2,0.0
AC009248.2,0.0
DMRTC2,0.0
LYPD4,0.0
AC243967.3,0.0
CPS1-IT1,0.0
LANCL1-AS1,0.0
AGAP6,0.0
AC005392.3,0.0
AL442003.1,0.0
AC005392.2,0.0
PSG9,0.0
PSG4,0.0
PSG5,0.0
AC005392.1,0.0
SLC18A3,0.0
PSG11,0.0
PSG7,0.0
PSG6,0.0
PSG1,0.0
PSG8,0.0
PSG3,0.0
CEACAM8,0.0
CHAT,0.0
GPR1,0.0
C10orf71,0.0
AC007679.1,0.0
AC007362.1,0.0
LINC01802,0.0
AC009226.1,0.0
AC007879.4,0.0
AC025031.1,0.0
AC007879.5,0.0
AC009464.1,0.0
AC007879.1,0.0
MYOSLID,0.0
AC069079.1,0.0
AC022537.1,0.0
AL731537.2,0.0
AC016903.2,0.0
AC016903.1,0.0
AC009498.1,0.0
AC009965.1,0.0
ICOS,0.0
CTLA4,0.0
CD28,0.0
AC080075.1,0.0
IRGC,0.0
AC004801.3,0.0
L34079.3,0.0
L34079.2,0.0
DYTN,0.0
AC004801.4,0.0
AC010731.3,0.0
AC010731.2,0.0
AC138470.2,0.0
AC007163.1,0.0
AC004801.5,0.0
AC121338.1,0.0
AC007283.1,0.0
LINC02354,0.0
LINC02416,0.0
AC008083.2,0.0
AC067968.2,0.0
H1FNT,0.0
AC024257.1,0.0
OR10AD1,0.0
AC079354.3,0.0
C10orf71-AS1,0.0
FAM170B,0.0
AC007736.1,0.0
IGSF23,0.0
AC245748.3,0.0
FAM170B-AS1,0.0
AC013264.1,0.0
AC068544.2,0.0
AC060234.1,0.0
AC060234.2,0.0
AC016746.1,0.0
AC020718.1,0.0
AC019330.1,0.0
LRRC18,0.0
AC011997.2,0.0
BOLL,0.0
AC060234.3,0.0
AC035139.1,0.0
CEACAM20,0.0
AC035139.2,0.0
AC005757.1,0.0
AC114760.2,0.0
AC068898.1,0.0
AC064834.1,0.0
AC068898.2,0.0
AC010983.1,0.0
LINC01790,0.0
AC073973.1,0.0
AC068135.2,0.0
AC074290.2,0.0
ARHGAP22-IT1,0.0
AC011481.2,0.0
AC092306.1,0.0
CBLC,0.0
CEACAM16,0.0
AC133106.1,0.0
DIRC1,0.0
AC092598.1,0.0
AC074029.3,0.0
AC006460.1,0.0
FAM25C,0.0
PCGEM1,0.0
AC013401.1,0.0
AC062039.1,0.0
AC098617.1,0.0
NPY4R2,0.0
AC092614.1,0.0
AC067945.4,0.0
AC067945.3,0.0
AC067945.2,0.0
CKM,0.0
AL591684.1,0.0
BHMG1,0.0
AC096555.1,0.0
AC093639.2,0.0
AC093639.1,0.0
FAM25G,0.0
RBP3,0.0
AC064871.2,0.0
AC012500.1,0.0
EML2-AS1,0.0
GDF2,0.0
LALBA,0.0
AC017101.1,0.0
OR5BS1P,0.0
AC020584.1,0.0
AC013439.2,0.0
PGLYRP1,0.0
AC010680.4,0.0
OR8S1,0.0
AC009948.3,0.0
AC013733.1,0.0
AC013733.2,0.0
AC020595.1,0.0
AC068196.1,0.0
AC104076.1,0.0
SCHLAP1,0.0
AC009478.1,0.0
AC093911.1,0.0
AC089987.2,0.0
FOXA3,0.0
ANP32D,0.0
OR13A1,0.0
HOXD4,0.0
AC011998.3,0.0
AC012499.1,0.0
AC073834.1,0.0
AL353801.1,0.0
AC019080.4,0.0
AL353801.2,0.0
FAM245B,0.0
AC007193.1,0.0
AC007193.2,0.0
LINC02637,0.0
AC006262.3,0.0
NPY4R,0.0
AC006262.2,0.0
IGFL3,0.0
AC007785.1,0.0
HOXD11,0.0
HOXD12,0.0
HOXD13,0.0
EVX2,0.0
AC016751.1,0.0
AC016751.2,0.0
AC093459.1,0.0
AC096649.1,0.0
AC008635.1,0.0
AC093503.1,0.0
